hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
,8.0,2.0,,3.0,2.0,2.0,,No,Travel_Rarely,Sales,20.0,2.0,Life Sciences,,2980,,,Laboratory Technician,,51540.0,0.0,,,8.0,,12.0,2.0,11.0,6.0,9
6.784515841142222,,2.0,3.0,3.0,4.0,3.0,36.0,No,,Research & Development,8.0,,Other,1.0,2981,Female,3.0,Sales Executive,,69620.0,4.0,,12.0,8.0,2.0,4.0,,1.0,0.0,0
7.2703458277552775,11.0,2.0,3.0,4.0,,3.0,51.0,No,Travel_Rarely,Research & Development,2.0,,Life Sciences,,2982,,2.0,Laboratory Technician,Divorced,,,Y,,8.0,,13.0,2.0,4.0,1.0,2
6.619694332886945,11.0,3.0,3.0,4.0,2.0,3.0,41.0,No,Travel_Rarely,Research & Development,29.0,1.0,Life Sciences,1.0,2983,Male,1.0,,Single,23790.0,1.0,Y,12.0,8.0,,22.0,,22.0,0.0,4
6.637696340919167,12.0,3.0,3.0,4.0,3.0,3.0,18.0,No,Travel_Rarely,Sales,,,Life Sciences,1.0,2984,Male,1.0,Research Scientist,Single,,,Y,15.0,8.0,0.0,0.0,3.0,0.0,0.0,0
6.854812583667778,12.0,2.0,4.0,2.0,1.0,3.0,28.0,No,,Research & Development,9.0,3.0,Medical,1.0,2985,Male,1.0,Sales Representative,Single,46480.0,0.0,Y,23.0,8.0,2.0,9.0,2.0,8.0,0.0,7
6.979201249441944,8.0,3.0,3.0,2.0,4.0,2.0,31.0,No,Travel_Rarely,Research & Development,8.0,1.0,Technical Degree,1.0,2986,,1.0,Manufacturing Director,Married,,4.0,Y,,8.0,1.0,10.0,2.0,8.0,7.0,7
7.5085809906291665,3.0,,4.0,3.0,4.0,,,No,,Sales,5.0,4.0,Marketing,1.0,2987,Female,2.0,Human Resources,Divorced,21050.0,,,20.0,8.0,0.0,19.0,3.0,18.0,3.0,7
7.260892458723611,18.0,3.0,4.0,,2.0,,,No,Non-Travel,Research & Development,5.0,4.0,Life Sciences,1.0,2988,Male,1.0,Sales Executive,Married,85780.0,7.0,,21.0,8.0,0.0,11.0,4.0,,0.0,8
6.646362115126944,11.0,,,,3.0,2.0,32.0,No,Travel_Rarely,,2.0,3.0,Marketing,,2989,,2.0,Laboratory Technician,Married,27060.0,1.0,Y,,8.0,1.0,13.0,,13.0,4.0,8
6.248623382418334,,2.0,,,2.0,3.0,38.0,No,Travel_Rarely,Research & Development,,,Life Sciences,1.0,2990,Female,3.0,Research Scientist,Married,,,,19.0,8.0,2.0,19.0,4.0,10.0,0.0,1
,7.0,2.0,3.0,4.0,,3.0,,No,Non-Travel,,,3.0,Life Sciences,1.0,2991,Male,2.0,Manufacturing Director,Divorced,,2.0,Y,13.0,8.0,2.0,12.0,3.0,5.0,1.0,2
8.552351628736945,15.0,,3.0,3.0,4.0,3.0,31.0,No,,Research & Development,20.0,1.0,Technical Degree,1.0,2992,,3.0,Research Scientist,Married,99070.0,0.0,Y,13.0,,1.0,6.0,3.0,5.0,0.0,3
,9.0,3.0,4.0,1.0,,,31.0,No,,Sales,7.0,4.0,Marketing,1.0,2993,Male,2.0,Sales Executive,Married,132250.0,3.0,Y,21.0,8.0,1.0,,2.0,2.0,1.0,0
6.830325747434166,16.0,3.0,3.0,1.0,1.0,3.0,45.0,No,Travel_Frequently,Research & Development,3.0,1.0,Medical,1.0,2994,,1.0,Sales Executive,Divorced,35400.0,1.0,Y,13.0,8.0,0.0,24.0,6.0,24.0,9.0,11
8.339129852744167,8.0,,,3.0,4.0,1.0,31.0,No,Travel_Rarely,Sales,16.0,4.0,Marketing,1.0,2995,,2.0,,Divorced,28040.0,,Y,19.0,,2.0,3.0,0.0,2.0,2.0,2
6.545786479250277,8.0,3.0,3.0,,2.0,3.0,33.0,No,Travel_Frequently,Research & Development,9.0,3.0,Life Sciences,1.0,2996,Male,4.0,Research Director,,193920.0,,Y,12.0,8.0,,12.0,3.0,,8.0,8
,10.0,,4.0,3.0,1.0,3.0,39.0,No,Travel_Rarely,,1.0,4.0,Life Sciences,1.0,2997,,1.0,Sales Executive,Married,196650.0,1.0,Y,22.0,8.0,1.0,21.0,6.0,21.0,11.0,10
7.125142793395556,18.0,3.0,3.0,,4.0,3.0,43.0,No,Travel_Frequently,Research & Development,7.0,4.0,Medical,,2998,Male,,Research Scientist,Single,,0.0,Y,15.0,,,,2.0,8.0,1.0,7
9.510298973672223,12.0,3.0,4.0,,3.0,3.0,49.0,No,Travel_Rarely,,1.0,3.0,Life Sciences,1.0,2999,,,Manufacturing Director,,73140.0,7.0,,22.0,8.0,0.0,25.0,,7.0,0.0,7
10.474873940205,5.0,3.0,,,2.0,2.0,,No,Travel_Rarely,Research & Development,15.0,,Medical,1.0,3001,Male,3.0,Research Scientist,,39020.0,1.0,Y,22.0,8.0,0.0,4.0,2.0,4.0,1.0,2
10.106541722445277,10.0,4.0,3.0,3.0,2.0,3.0,32.0,No,Travel_Rarely,Research & Development,1.0,,Life Sciences,1.0,3002,Male,3.0,Research Scientist,Married,26620.0,1.0,Y,11.0,8.0,1.0,13.0,6.0,13.0,11.0,9
9.779120928156944,,,3.0,4.0,3.0,,27.0,No,Travel_Rarely,,,2.0,Medical,,3003,,4.0,Research Director,Single,28560.0,,,12.0,8.0,2.0,5.0,5.0,5.0,0.0,4
6.251581883087778,14.0,4.0,3.0,4.0,4.0,3.0,31.0,No,,Sales,24.0,3.0,Life Sciences,1.0,3004,,2.0,Healthcare Representative,Divorced,10810.0,,,11.0,8.0,,13.0,4.0,7.0,1.0,7
6.957873717090555,18.0,3.0,3.0,1.0,4.0,2.0,32.0,No,Travel_Rarely,,7.0,,Technical Degree,,3005,Male,2.0,Healthcare Representative,Single,24720.0,7.0,,13.0,8.0,0.0,10.0,2.0,7.0,0.0,7
5.604930834448889,24.0,3.0,3.0,4.0,4.0,3.0,30.0,No,Travel_Rarely,,13.0,3.0,Life Sciences,,3007,Female,4.0,Research Director,Married,41970.0,1.0,Y,,8.0,0.0,,3.0,10.0,1.0,9
6.296250557786666,11.0,2.0,,3.0,3.0,3.0,31.0,No,Travel_Frequently,Research & Development,2.0,,Life Sciences,1.0,3008,Female,,Manager,Married,97130.0,1.0,Y,,8.0,0.0,,,10.0,8.0,9
5.694348505131389,16.0,3.0,3.0,,4.0,3.0,39.0,No,Travel_Frequently,Research & Development,19.0,4.0,Medical,1.0,3009,Female,1.0,Research Scientist,,20620.0,1.0,Y,13.0,8.0,0.0,,,21.0,13.0,3
6.914326193663333,16.0,3.0,3.0,2.0,4.0,2.0,33.0,No,Travel_Frequently,,4.0,2.0,Life Sciences,1.0,3011,,4.0,Research Scientist,Single,47880.0,3.0,Y,11.0,,1.0,,,7.0,0.0,1
,,4.0,4.0,4.0,3.0,3.0,47.0,No,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,1.0,3012,,2.0,Healthcare Representative,Married,59060.0,4.0,,23.0,8.0,,21.0,,3.0,1.0,1
5.8347322623827775,19.0,3.0,3.0,3.0,3.0,4.0,43.0,No,Travel_Frequently,Research & Development,14.0,3.0,Medical,1.0,3013,Female,5.0,Research Director,Divorced,38860.0,1.0,Y,17.0,8.0,2.0,9.0,2.0,9.0,0.0,0
8.738227353859722,15.0,3.0,3.0,,,,27.0,No,,Research & Development,2.0,3.0,Life Sciences,1.0,3014,Male,1.0,Research Director,Married,168230.0,0.0,Y,17.0,8.0,0.0,6.0,,5.0,1.0,4
5.917273538598611,8.0,3.0,3.0,4.0,3.0,2.0,54.0,No,Travel_Frequently,Research & Development,1.0,,Life Sciences,1.0,3015,Male,2.0,Research Scientist,Single,,3.0,,12.0,8.0,2.0,20.0,2.0,,0.0,3
6.563664658634444,,3.0,,3.0,1.0,2.0,43.0,No,Travel_Rarely,,,2.0,Life Sciences,1.0,3016,Female,2.0,Manager,Married,65000.0,8.0,Y,23.0,,0.0,10.0,3.0,1.0,0.0,0
6.605768630075834,,3.0,3.0,4.0,4.0,3.0,,No,Travel_Rarely,Sales,3.0,1.0,Marketing,1.0,3017,Female,1.0,Sales Executive,Married,171740.0,9.0,Y,14.0,8.0,1.0,12.0,6.0,10.0,9.0,8
9.6947289156625,5.0,3.0,3.0,2.0,,2.0,40.0,No,Travel_Rarely,Research & Development,2.0,4.0,Other,1.0,3018,Male,4.0,Research Scientist,Married,50330.0,2.0,Y,14.0,8.0,2.0,6.0,,,0.0,2
6.778573181615278,5.0,3.0,4.0,2.0,,3.0,,No,Travel_Rarely,Human Resources,8.0,3.0,Medical,1.0,3020,Male,3.0,Sales Representative,Single,25870.0,0.0,Y,22.0,8.0,2.0,4.0,3.0,3.0,2.0,2
7.319170013386667,,2.0,3.0,4.0,,3.0,,No,Travel_Rarely,Research & Development,10.0,,Life Sciences,1.0,3021,Male,,Research Scientist,Divorced,55070.0,1.0,Y,12.0,8.0,2.0,,2.0,10.0,1.0,2
5.756520526550555,15.0,2.0,3.0,2.0,2.0,3.0,27.0,No,Travel_Rarely,Research & Development,11.0,2.0,Medical,1.0,3022,,1.0,Manager,,,1.0,Y,18.0,8.0,1.0,8.0,2.0,,,7
,11.0,3.0,,,4.0,2.0,37.0,No,Travel_Rarely,,1.0,4.0,Life Sciences,1.0,3023,Male,2.0,Healthcare Representative,Divorced,,7.0,Y,14.0,8.0,,8.0,4.0,6.0,,4
,12.0,3.0,3.0,,4.0,,38.0,No,,Research & Development,28.0,4.0,Medical,1.0,3024,,,Laboratory Technician,Divorced,65830.0,0.0,Y,,8.0,0.0,,1.0,11.0,2.0,9
10.233379071842778,,3.0,3.0,3.0,4.0,,,No,Travel_Rarely,Research & Development,6.0,3.0,Medical,,3025,Female,3.0,,Single,,1.0,,15.0,8.0,1.0,11.0,5.0,11.0,4.0,10
7.904780232039166,14.0,3.0,3.0,4.0,2.0,3.0,29.0,No,Travel_Rarely,Research & Development,3.0,4.0,Life Sciences,1.0,3026,Male,3.0,,Divorced,39780.0,1.0,,,8.0,0.0,7.0,0.0,7.0,1.0,7
7.341112226684444,18.0,4.0,3.0,3.0,2.0,3.0,,No,Travel_Rarely,Sales,16.0,,Technical Degree,1.0,3027,Male,3.0,Manager,Single,25440.0,0.0,,13.0,,1.0,17.0,3.0,16.0,0.0,13
6.844675368139167,10.0,2.0,4.0,3.0,4.0,,23.0,No,Travel_Rarely,Research & Development,20.0,4.0,Life Sciences,,3028,Male,1.0,Manufacturing Director,Divorced,53990.0,,Y,23.0,8.0,,4.0,2.0,4.0,0.0,2
9.258164881749167,11.0,3.0,3.0,,2.0,3.0,41.0,No,Travel_Rarely,Research & Development,9.0,,Life Sciences,1.0,3029,Female,1.0,Laboratory Technician,Single,,6.0,Y,19.0,8.0,2.0,8.0,0.0,5.0,1.0,2
7.500304551539444,9.0,4.0,,,3.0,3.0,47.0,No,Travel_Frequently,Sales,1.0,3.0,Medical,,3030,Female,2.0,Laboratory Technician,Single,68340.0,3.0,Y,16.0,8.0,1.0,5.0,,0.0,0.0,0
5.840648148148055,19.0,1.0,,,4.0,3.0,42.0,No,Travel_Rarely,Research & Development,3.0,,Life Sciences,1.0,3031,Male,1.0,Manager,Single,10910.0,2.0,,,8.0,,16.0,0.0,1.0,0.0,0
,13.0,2.0,,4.0,3.0,2.0,29.0,No,Non-Travel,Sales,22.0,4.0,Marketing,1.0,3032,,2.0,Human Resources,Married,57360.0,1.0,Y,22.0,8.0,0.0,4.0,1.0,4.0,,2
,10.0,2.0,3.0,3.0,3.0,3.0,42.0,No,Travel_Rarely,Sales,7.0,4.0,Medical,1.0,3033,,3.0,Research Scientist,Divorced,22260.0,0.0,Y,12.0,8.0,1.0,4.0,,3.0,1.0,0
7.161437974118611,,3.0,3.0,,,3.0,,No,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,3034,Male,2.0,Research Scientist,Married,,1.0,Y,,8.0,0.0,8.0,,8.0,,7
6.746860776438889,19.0,2.0,,,3.0,1.0,,No,,Sales,13.0,4.0,Medical,,3035,,4.0,Sales Executive,Married,98540.0,3.0,Y,16.0,8.0,1.0,,,0.0,0.0,0
,10.0,3.0,3.0,3.0,1.0,,37.0,No,Travel_Rarely,,8.0,,Technical Degree,1.0,3036,,2.0,Manufacturing Director,Divorced,54670.0,4.0,Y,12.0,8.0,0.0,13.0,2.0,,6.0,7
9.669735609103055,18.0,3.0,4.0,4.0,,4.0,30.0,No,Non-Travel,Sales,25.0,4.0,Other,1.0,3037,Male,1.0,Healthcare Representative,Married,53800.0,7.0,,21.0,8.0,1.0,,0.0,2.0,2.0,2
,9.0,3.0,3.0,3.0,3.0,3.0,,No,,Sales,,,Medical,1.0,3038,Female,,Laboratory Technician,Married,51510.0,,Y,15.0,,,8.0,3.0,,7.0,7
5.931424587237778,6.0,3.0,3.0,1.0,4.0,,42.0,No,,Sales,2.0,,Medical,1.0,3039,Female,1.0,,Single,21330.0,,Y,13.0,,2.0,14.0,2.0,1.0,0.0,0
6.6587059348502775,22.0,1.0,4.0,4.0,4.0,,36.0,No,Non-Travel,Human Resources,28.0,3.0,Human Resources,1.0,3041,Male,2.0,,,,4.0,Y,22.0,8.0,,7.0,4.0,1.0,0.0,0
6.547684069611667,19.0,3.0,3.0,1.0,4.0,3.0,36.0,No,Travel_Frequently,Research & Development,6.0,3.0,Life Sciences,1.0,3042,Female,2.0,Research Scientist,Married,47710.0,4.0,Y,,8.0,,16.0,2.0,13.0,,12
5.7388743864344445,22.0,1.0,3.0,,3.0,3.0,57.0,No,Travel_Rarely,Research & Development,21.0,4.0,Life Sciences,1.0,3043,Male,,Research Scientist,Married,,2.0,Y,18.0,8.0,,15.0,2.0,3.0,1.0,2
7.819524765729445,,3.0,3.0,4.0,,3.0,40.0,No,,,8.0,3.0,Other,1.0,3044,Male,2.0,Sales Executive,,50870.0,3.0,Y,14.0,8.0,1.0,,3.0,7.0,,7
7.637566934404167,11.0,,3.0,,4.0,2.0,21.0,No,,,1.0,5.0,Life Sciences,1.0,3045,,2.0,Manager,Single,,1.0,Y,14.0,8.0,0.0,3.0,2.0,3.0,,2
7.411528335564444,19.0,4.0,3.0,,1.0,3.0,37.0,No,Travel_Rarely,Research & Development,5.0,3.0,Life Sciences,1.0,3047,Male,4.0,Research Scientist,Married,21440.0,6.0,Y,19.0,8.0,0.0,17.0,3.0,5.0,0.0,3
5.855170682730833,10.0,3.0,3.0,3.0,3.0,4.0,46.0,No,Non-Travel,Sales,2.0,4.0,Marketing,1.0,3048,Female,2.0,Laboratory Technician,,,2.0,Y,11.0,8.0,0.0,,,1.0,0.0,0
6.6693105756358335,9.0,3.0,3.0,4.0,4.0,3.0,50.0,No,,Research & Development,9.0,3.0,Medical,,3050,Female,3.0,Laboratory Technician,Single,98880.0,6.0,Y,15.0,8.0,0.0,20.0,,4.0,1.0,3
10.742414100847778,1.0,,,,2.0,3.0,31.0,No,,Research & Development,1.0,3.0,Life Sciences,1.0,3052,Male,4.0,,,28670.0,,Y,24.0,8.0,0.0,3.0,5.0,2.0,2.0,2
,4.0,4.0,3.0,4.0,,,29.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1.0,3054,Female,2.0,Research Director,Single,66670.0,,Y,12.0,8.0,1.0,6.0,6.0,3.0,1.0,2
7.589734493529445,4.0,3.0,3.0,3.0,,3.0,35.0,No,Travel_Rarely,Research & Development,29.0,,Life Sciences,1.0,3055,Female,,Sales Executive,Single,50030.0,9.0,Y,15.0,8.0,0.0,,2.0,1.0,,0
,,,3.0,4.0,,,27.0,No,Travel_Rarely,Sales,2.0,,Life Sciences,1.0,3056,Male,1.0,Sales Executive,,23670.0,1.0,Y,12.0,8.0,,5.0,2.0,5.0,0.0,4
6.717322623828611,14.0,2.0,3.0,2.0,,3.0,,No,,,2.0,,Medical,,3057,Male,3.0,Manager,Single,,1.0,Y,12.0,8.0,0.0,7.0,2.0,7.0,,7
7.515047969656389,10.0,,3.0,2.0,3.0,3.0,,No,Travel_Rarely,Sales,2.0,3.0,Technical Degree,1.0,3058,Male,2.0,Manufacturing Director,,52040.0,8.0,Y,14.0,8.0,1.0,26.0,,5.0,0.0,0
7.140719544845833,15.0,3.0,,3.0,4.0,2.0,51.0,No,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,1.0,3059,,1.0,Sales Executive,Married,41050.0,4.0,Y,22.0,8.0,1.0,18.0,2.0,7.0,0.0,7
5.914865015617778,5.0,3.0,3.0,4.0,3.0,,,No,Travel_Rarely,Sales,,2.0,Life Sciences,1.0,3060,Male,,Sales Executive,Married,96790.0,,Y,,8.0,0.0,6.0,1.0,2.0,2.0,2
,6.0,3.0,3.0,3.0,4.0,3.0,,No,Travel_Rarely,Sales,26.0,3.0,Marketing,1.0,3062,Male,,Laboratory Technician,,,2.0,Y,13.0,8.0,0.0,30.0,3.0,5.0,1.0,2
,2.0,3.0,3.0,4.0,3.0,,24.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,,3063,Female,5.0,,Divorced,28970.0,1.0,Y,,,,5.0,4.0,5.0,0.0,3
,23.0,3.0,3.0,,2.0,3.0,30.0,No,Travel_Rarely,,3.0,3.0,Life Sciences,,3064,Female,2.0,,Married,59680.0,,,13.0,,0.0,1.0,3.0,1.0,,0
6.098596608656667,8.0,2.0,3.0,1.0,2.0,3.0,22.0,No,Travel_Rarely,Research & Development,16.0,5.0,Other,1.0,3066,Male,1.0,Research Scientist,,29910.0,1.0,Y,19.0,,2.0,,3.0,2.0,1.0,2
6.0382708612225,14.0,3.0,3.0,2.0,3.0,3.0,36.0,No,,,1.0,3.0,Medical,1.0,3067,Female,5.0,Healthcare Representative,,196360.0,1.0,Y,12.0,,1.0,10.0,3.0,10.0,9.0,0
,16.0,3.0,,4.0,1.0,,,No,,Research & Development,10.0,,Technical Degree,1.0,3069,,1.0,Sales Executive,,133410.0,1.0,Y,,,1.0,18.0,,,12.0,17
,14.0,2.0,,4.0,,3.0,40.0,No,Travel_Rarely,,6.0,2.0,Medical,1.0,3070,,3.0,Research Scientist,Divorced,43320.0,,,14.0,,2.0,8.0,3.0,5.0,1.0,3
7.443253012048055,3.0,2.0,3.0,2.0,1.0,3.0,,No,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,3071,Female,4.0,Manager,,110310.0,,Y,12.0,8.0,1.0,,2.0,5.0,1.0,2
9.627891566265,6.0,2.0,3.0,,2.0,2.0,37.0,No,Travel_Rarely,Sales,9.0,,Marketing,,3072,Male,3.0,Sales Executive,Single,44400.0,,Y,11.0,8.0,1.0,18.0,3.0,1.0,0.0,1
7.011074297188611,14.0,,3.0,1.0,2.0,3.0,,No,Travel_Rarely,Sales,,2.0,Life Sciences,1.0,3073,Female,,Sales Executive,Divorced,46170.0,1.0,Y,11.0,,0.0,25.0,2.0,25.0,,9
7.045020080321111,15.0,2.0,3.0,2.0,,,40.0,No,Travel_Rarely,Sales,6.0,,Life Sciences,,3074,Female,1.0,,Married,26470.0,,,13.0,8.0,0.0,20.0,2.0,1.0,,0
5.509510263275278,20.0,2.0,4.0,1.0,1.0,2.0,,No,Travel_Rarely,Human Resources,9.0,3.0,Life Sciences,1.0,3075,Female,2.0,Manufacturing Director,Married,63230.0,,Y,23.0,8.0,1.0,24.0,2.0,4.0,1.0,2
6.466932173136945,14.0,,4.0,3.0,3.0,3.0,34.0,No,,,28.0,3.0,Medical,1.0,3076,Male,1.0,,Married,56770.0,9.0,,,8.0,1.0,,3.0,3.0,1.0,2
5.5396095493083335,23.0,,3.0,2.0,1.0,1.0,31.0,No,Travel_Rarely,,10.0,4.0,Life Sciences,1.0,3077,Male,3.0,Sales Executive,Married,21870.0,1.0,,15.0,8.0,1.0,13.0,,13.0,,12
7.548187193217222,5.0,,3.0,4.0,4.0,3.0,,No,Travel_Frequently,,,,Life Sciences,,3078,Female,1.0,Manufacturing Director,Married,,7.0,Y,14.0,8.0,,,3.0,3.0,1.0,2
8.331709058455834,16.0,3.0,3.0,,3.0,3.0,43.0,No,Travel_Rarely,Sales,27.0,4.0,Life Sciences,1.0,3079,,2.0,Sales Representative,Divorced,39770.0,,Y,18.0,8.0,1.0,8.0,3.0,,0.0,2
10.074279339580277,,4.0,3.0,2.0,4.0,3.0,25.0,No,Travel_Rarely,Human Resources,7.0,2.0,Human Resources,1.0,3080,Male,1.0,Manufacturing Director,Single,,1.0,Y,,8.0,1.0,,2.0,5.0,,3
10.384829317268888,7.0,2.0,4.0,2.0,3.0,3.0,37.0,No,,Research & Development,1.0,3.0,Medical,1.0,3081,Male,3.0,,,20080.0,,Y,22.0,8.0,,15.0,5.0,13.0,10.0,7
6.880699464524723,9.0,3.0,3.0,4.0,1.0,3.0,,No,Travel_Rarely,,,1.0,Medical,1.0,3082,Male,3.0,Laboratory Technician,Married,44400.0,1.0,,13.0,8.0,1.0,4.0,2.0,4.0,3.0,2
8.84156626506,4.0,1.0,4.0,2.0,3.0,3.0,39.0,No,Travel_Frequently,Research & Development,26.0,,Technical Degree,1.0,3083,Female,,Sales Executive,Divorced,30670.0,1.0,Y,20.0,8.0,1.0,21.0,,21.0,1.0,6
,22.0,,3.0,3.0,1.0,2.0,56.0,No,,Research & Development,20.0,4.0,Life Sciences,1.0,3084,,3.0,Sales Executive,Married,53210.0,9.0,Y,14.0,8.0,0.0,36.0,1.0,7.0,7.0,7
,12.0,3.0,3.0,,3.0,,,No,,Sales,5.0,4.0,Medical,,3085,Female,2.0,Manufacturing Director,Single,54100.0,,Y,17.0,8.0,1.0,6.0,2.0,5.0,4.0,4
6.259046184738889,13.0,,3.0,,,3.0,41.0,No,Travel_Rarely,Research & Development,7.0,3.0,Technical Degree,1.0,3086,Female,3.0,Research Scientist,Married,27820.0,1.0,,14.0,8.0,0.0,10.0,,10.0,0.0,7
5.854330655956945,14.0,2.0,,3.0,1.0,3.0,28.0,No,Travel_Rarely,Research & Development,7.0,3.0,Medical,1.0,3087,Male,3.0,Healthcare Representative,Divorced,119570.0,1.0,Y,13.0,8.0,0.0,10.0,2.0,10.0,,8
7.679288264167778,16.0,,,4.0,,3.0,52.0,No,Travel_Rarely,Research & Development,26.0,2.0,Life Sciences,1.0,3089,Female,2.0,Sales Representative,Married,33750.0,2.0,Y,21.0,8.0,0.0,28.0,2.0,5.0,0.0,4
6.601643239625,,3.0,3.0,1.0,4.0,2.0,45.0,No,Travel_Rarely,Research & Development,2.0,3.0,Medical,1.0,3090,Female,1.0,Sales Executive,Married,50980.0,3.0,Y,14.0,8.0,1.0,8.0,4.0,,0.0,2
7.036749219098611,9.0,3.0,3.0,4.0,4.0,1.0,52.0,No,Travel_Rarely,Research & Development,12.0,3.0,Medical,,3091,Male,2.0,,Married,48780.0,,Y,11.0,8.0,1.0,31.0,3.0,5.0,1.0,4
6.607699687639444,7.0,,3.0,1.0,3.0,3.0,42.0,No,Travel_Frequently,Sales,10.0,3.0,Marketing,1.0,3092,Female,2.0,,Divorced,,,,13.0,8.0,,19.0,0.0,5.0,,2
7.168520749665277,5.0,3.0,4.0,3.0,,3.0,30.0,No,Travel_Rarely,Sales,25.0,3.0,Marketing,,3093,Male,1.0,Sales Executive,,24060.0,2.0,Y,20.0,8.0,1.0,11.0,,5.0,0.0,2
5.8811925479694445,13.0,3.0,3.0,1.0,1.0,,,No,,,10.0,,Life Sciences,1.0,3094,Female,1.0,Manufacturing Director,Married,22690.0,5.0,Y,,8.0,1.0,33.0,4.0,29.0,11.0,10
7.184928603301945,,2.0,3.0,3.0,3.0,2.0,46.0,No,Travel_Rarely,Sales,19.0,4.0,Marketing,1.0,3095,,1.0,Sales Executive,Divorced,41080.0,2.0,Y,14.0,,0.0,19.0,,10.0,0.0,8
6.1903145917,16.0,3.0,3.0,,4.0,4.0,42.0,No,Travel_Frequently,Research & Development,,4.0,Technical Degree,,3096,Male,,Sales Executive,Married,132060.0,0.0,Y,13.0,8.0,2.0,7.0,2.0,6.0,0.0,4
8.07494310575611,15.0,,3.0,4.0,4.0,3.0,,No,Travel_Frequently,,3.0,3.0,Marketing,1.0,3099,Female,,,Married,,,Y,11.0,8.0,1.0,1.0,3.0,1.0,0.0,0
,17.0,2.0,3.0,3.0,3.0,3.0,,No,Travel_Rarely,,,4.0,Marketing,,3100,,1.0,Sales Executive,,,0.0,Y,18.0,8.0,1.0,21.0,,20.0,,12
5.7968551985719445,20.0,4.0,,1.0,4.0,1.0,,No,Travel_Rarely,Research & Development,3.0,2.0,Medical,1.0,3101,Female,4.0,Healthcare Representative,Divorced,24360.0,1.0,Y,24.0,8.0,0.0,3.0,2.0,3.0,0.0,2
,7.0,,,3.0,4.0,1.0,30.0,No,Non-Travel,Research & Development,15.0,3.0,Medical,,3102,,,,Married,,4.0,Y,18.0,8.0,3.0,9.0,2.0,5.0,1.0,4
6.719871709058333,16.0,3.0,3.0,2.0,3.0,3.0,,No,Travel_Rarely,Research & Development,8.0,3.0,Medical,1.0,3103,Female,3.0,Manufacturing Director,Married,194310.0,1.0,Y,11.0,8.0,0.0,10.0,3.0,10.0,0.0,7
6.46844042838,9.0,3.0,3.0,,1.0,3.0,30.0,No,Non-Travel,Research & Development,2.0,4.0,Life Sciences,1.0,3106,Female,,Research Scientist,Married,51310.0,0.0,Y,,8.0,1.0,10.0,2.0,9.0,7.0,8
5.786551762605833,21.0,3.0,,1.0,4.0,2.0,57.0,No,Travel_Rarely,Research & Development,2.0,2.0,Life Sciences,1.0,3107,Male,4.0,Research Scientist,Divorced,63060.0,,Y,12.0,,,32.0,3.0,1.0,0.0,0
6.668268630075834,19.0,3.0,3.0,2.0,3.0,3.0,50.0,No,Travel_Rarely,Sales,10.0,4.0,Life Sciences,1.0,3108,Female,3.0,Manager,Married,,,Y,,8.0,0.0,28.0,3.0,,15.0,7
,20.0,3.0,4.0,3.0,4.0,2.0,30.0,No,Non-Travel,Sales,10.0,2.0,Life Sciences,,3109,Male,3.0,Laboratory Technician,Single,188800.0,,Y,,8.0,1.0,12.0,,11.0,6.0,7
6.938787371708889,9.0,3.0,4.0,,,4.0,60.0,No,Travel_Frequently,Research & Development,16.0,3.0,Life Sciences,,3110,Female,4.0,Laboratory Technician,Married,,,,20.0,,0.0,22.0,4.0,18.0,13.0,11
7.502945113788333,9.0,2.0,,1.0,4.0,3.0,,No,Travel_Rarely,Research & Development,,,Technical Degree,1.0,3111,,5.0,Manufacturing Director,Divorced,135700.0,,Y,,8.0,2.0,,2.0,5.0,,4
6.2904038375725,18.0,2.0,,1.0,3.0,,46.0,No,Travel_Rarely,Sales,4.0,1.0,Technical Degree,1.0,3112,Male,1.0,Laboratory Technician,Married,67120.0,6.0,Y,21.0,8.0,,26.0,,3.0,0.0,1
6.2267927264613885,10.0,3.0,3.0,4.0,3.0,3.0,35.0,No,Travel_Rarely,Research & Development,15.0,2.0,Medical,1.0,3113,Female,2.0,Laboratory Technician,Single,54060.0,0.0,Y,,8.0,1.0,6.0,2.0,5.0,4.0,3
7.304292726461389,13.0,,3.0,3.0,3.0,,54.0,No,Travel_Rarely,Research & Development,2.0,4.0,Medical,1.0,3114,Male,2.0,,Single,89380.0,,Y,11.0,8.0,3.0,19.0,2.0,1.0,0.0,0
6.9881414547075,,4.0,3.0,,3.0,,34.0,No,Travel_Rarely,Sales,8.0,2.0,Life Sciences,1.0,3115,Male,,Laboratory Technician,,24390.0,3.0,Y,11.0,8.0,2.0,14.0,2.0,7.0,,7
